Objects;V;S;R;G;d;W1;W2;W3;W4;W5;W6;W7;W8;D1;D2;D3;D4;D5;D6;D7;D8;WO1;WO2;WO3;WO4;WO5;WO6;WN1;WN2;WN3;WN4;WN5;WN6;IW1;IW2;IW3;IW4;CW1;CW2;CW3;CW4;CW5;CW6;CW7;CW8;ID1;ID2;ID3;ID4;CD1;CD2;CD3;CD4;CD5;CD6;CD7;CD8;HL1;HL2;A;CP;POL;MW;FLEX;FLEX_RB;NCC;DIFF;SE;SE0;SE1;LOGP n-Oct;LOGP c-Hex;PSA;HSA;PSAR;PHSAR;LgD5;LgD6;LgD7;LgD7.5;LgD8;LgD9;LgD10;AUS7.4;%FU4;%FU5;%FU6;%FU7;%FU8;%FU9;%FU10;SOLY;LgS3;LgS4;LgS5;LgS6;LgS7;LgS7.5;LgS8;LgS9;LgS10;LgS11;MpKaA;mpKaB;PB;VD;CACO2;SKIN;MetStab;HTSflag;C1;C2;C3;C4;C5;P1;P2;P3;P4;P5;EMDIF;EMDIS;Sdry/S;Spol/S;FLEX_PT;PAINS;CUSTOM
miloxacin_c2;531.375;382.0;1.39104;1.3212;0.493427;1105.38;840.75;557.375;268.25;135.875;77.125;38.0;10.0;106.375;45.125;30.25;22.625;16.875;13.125;8.375;5.0;0.0;0.0;0.0;0.0;0.0;0.0;630.0;308.375;158.25;90.125;42.5;10.125;0.176167;0.378429;1.20513;1.77456;2.89365;2.20092;1.4591;0.702226;0.355694;0.201898;0.0994765;0.026178;0.0821768;0.168221;0.22436;0.246775;0.278469;0.118128;0.0791886;0.0592278;0.0441754;0.0343587;0.0219241;0.013089;4.49174;3.40884;6.57624;0.405643;22.103;262.195;0.16948;0.0564934;1;0.691524;19.2012;19.2012;0.0;1.43295;-2.088;100.49;281.51;0.263063;0.356968;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.94059;-1.80437;-1.92254;-1.91519;-1.74586;-1.11809;-0.666831;-0.188095;0.741289;1.36664;1.53579;6.24741;2.56587;42.6408;-0.253958;-0.318595;-3.22247;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25381;0.348238;0.651762;0.323759;0;
miloxacin_c3;535.25;383.794;1.39463;1.32088;0.489855;1102.75;844.75;560.125;269.125;137.75;76.875;39.375;9.625;102.125;44.375;30.0;20.375;16.5;11.375;8.75;5.625;0.0;0.0;0.0;0.0;0.0;0.0;639.125;312.875;159.125;88.875;41.75;9.25;0.17261;0.369599;1.18675;1.75127;2.87329;2.20105;1.45944;0.701223;0.358917;0.200303;0.102594;0.0250786;0.083696;0.169258;0.22118;0.25652;0.266094;0.115622;0.078167;0.0530884;0.0429919;0.0296383;0.0227987;0.0146563;4.59167;3.77301;6.62003;0.387706;22.103;262.195;0.196798;0.0655993;1;0.685156;19.2012;19.2012;0.0;1.43295;-2.088;100.49;283.304;0.261833;0.354708;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.94701;-1.81079;-1.92896;-1.92161;-1.75228;-1.12451;-0.673253;-0.194517;0.734867;1.36022;1.52937;6.24741;2.56587;42.0097;-0.24392;-0.327427;-3.24926;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25435;0.338312;0.661688;0.323759;0;
miloxacin_c4;531.5;381.247;1.39411;1.31698;0.493311;1104.38;841.125;556.625;270.0;135.375;76.75;38.5;10.5;107.125;45.125;30.375;22.625;17.25;13.375;8.375;4.75;0.0;0.0;0.0;0.0;0.0;0.0;629.25;309.375;158.0;90.75;42.25;10.25;0.175232;0.377311;1.2046;1.76612;2.89675;2.20625;1.46001;0.708203;0.355085;0.201313;0.100985;0.0275412;0.0824063;0.168449;0.222778;0.248065;0.280986;0.118362;0.0796729;0.0593448;0.0452463;0.0350823;0.0219674;0.0124591;4.45679;3.39227;6.58289;0.4075;22.103;262.195;0.170125;0.0567084;1;0.689503;19.2012;19.2012;0.0;1.43295;-2.088;100.49;280.757;0.263583;0.357926;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.9569;-1.82068;-1.93885;-1.9315;-1.76217;-1.1344;-0.68314;-0.204404;0.72498;1.35033;1.51948;6.24741;2.56587;42.6505;-0.252007;-0.323263;-3.22058;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25376;0.348356;0.651644;0.323759;0;
miloxacin_c5;534.625;381.632;1.40089;1.31127;0.490428;1103.0;845.0;560.75;269.375;137.375;75.25;38.625;10.375;103.0;44.375;30.25;20.625;16.375;11.375;8.625;5.5;0.0;0.0;0.0;0.0;0.0;0.0;636.875;314.875;158.75;88.75;41.625;9.875;0.173752;0.370747;1.20007;1.76141;2.89022;2.21418;1.46935;0.70585;0.359967;0.19718;0.10121;0.0271859;0.0826;0.167813;0.225285;0.250582;0.269894;0.116277;0.0792649;0.0540442;0.0429078;0.0298062;0.0226003;0.0144118;4.54132;3.64848;6.65679;0.393553;22.103;262.195;0.197357;0.0657858;1;0.685968;19.2012;19.2012;0.0;1.43295;-2.088;100.49;281.142;0.263317;0.357435;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.95356;-1.81734;-1.93551;-1.92816;-1.75883;-1.13106;-0.6798;-0.201064;0.72832;1.35367;1.52282;6.24741;2.56587;42.3046;-0.242981;-0.32964;-3.23234;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25392;0.340016;0.659984;0.323759;0;
miloxacin_c6;530.875;379.641;1.39836;1.31021;0.493892;1106.25;839.125;558.0;266.875;134.5;77.125;38.25;10.75;106.75;44.5;29.625;22.75;16.875;12.875;8.25;4.875;0.0;0.0;0.0;0.0;0.0;0.0;627.5;309.25;158.625;91.25;42.25;10.875;0.175328;0.377178;1.21296;1.77355;2.91394;2.21031;1.46981;0.702967;0.354282;0.203153;0.100753;0.0283162;0.081769;0.169188;0.224864;0.244236;0.281187;0.117216;0.0780343;0.0599251;0.0444499;0.0339136;0.0217311;0.0128411;4.54008;3.39011;6.59615;0.40013;22.103;262.195;0.170157;0.056719;1;0.690953;19.2012;19.2012;0.0;1.43295;-2.088;100.49;279.151;0.264698;0.359985;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.94733;-1.81111;-1.92927;-1.92193;-1.75259;-1.12482;-0.673566;-0.194829;0.734555;1.3599;1.52906;6.24741;2.56587;42.4152;-0.250102;-0.320791;-3.2098;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25383;0.350205;0.649795;0.323759;0;
miloxacin_c7;535.375;383.448;1.39621;1.31879;0.489741;1102.5;845.25;561.375;269.875;137.25;75.25;38.25;10.625;103.0;44.75;30.0;20.25;16.5;11.375;8.5;5.375;0.0;0.0;0.0;0.0;0.0;0.0;638.625;314.0;158.5;88.375;42.25;9.625;0.172058;0.367642;1.19541;1.75114;2.87522;2.20434;1.46402;0.70381;0.357936;0.196245;0.0997527;0.0277091;0.0834919;0.169346;0.224162;0.252939;0.268615;0.116704;0.0782374;0.0528102;0.0430306;0.029665;0.0221673;0.0140175;4.575;3.71605;6.66644;0.386888;22.103;262.195;0.197376;0.065792;1;0.683389;19.2012;19.2012;0.0;1.43295;-2.088;100.49;282.958;0.262069;0.355141;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.96159;-1.82537;-1.94354;-1.93619;-1.76686;-1.13909;-0.68783;-0.209094;0.72029;1.34564;1.51479;6.24741;2.56587;42.1353;-0.243648;-0.328412;-3.23059;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25424;0.3396;0.6604;0.323759;0;
miloxacin_c8;535.5;385.571;1.38885;1.32945;0.489626;1102.25;845.0;560.125;270.125;137.25;75.5;38.75;9.875;103.5;45.125;30.25;20.25;16.5;11.375;8.5;5.375;0.0;0.0;0.0;0.0;0.0;0.0;636.625;313.125;158.625;87.875;41.625;9.375;0.170056;0.364665;1.18609;1.74029;2.85874;2.19155;1.45271;0.700584;0.355965;0.195813;0.1005;0.0256113;0.0844213;0.170355;0.225074;0.253987;0.268433;0.117034;0.078455;0.0525195;0.0427936;0.0295017;0.0220452;0.0139403;4.53719;3.72839;6.66056;0.386799;22.103;262.195;0.196338;0.065446;1;0.683589;19.2012;19.2012;0.0;1.43295;-2.088;100.49;285.081;0.260626;0.352496;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.95124;-1.81502;-1.93319;-1.92584;-1.75651;-1.12873;-0.677478;-0.198742;0.730642;1.35599;1.52515;6.24741;2.56587;42.2023;-0.246176;-0.321411;-3.23189;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25479;0.340479;0.659521;0.323759;0;
miloxacin_c9;535.0;383.845;1.39379;1.32176;0.490084;1103.5;844.25;561.25;272.5;137.0;75.25;39.25;10.25;105.0;45.875;29.0;21.0;16.75;11.875;8.875;5.375;0.0;0.0;0.0;0.0;0.0;0.0;637.0;312.25;159.625;87.75;41.75;10.625;0.175539;0.374326;1.20324;1.75602;2.87486;2.19945;1.46218;0.709922;0.356915;0.196043;0.102255;0.0267035;0.0811035;0.170475;0.222349;0.248063;0.273548;0.119514;0.0755513;0.0547096;0.0436374;0.030937;0.0231213;0.014003;4.72414;3.58333;6.63046;0.38064;22.103;262.195;0.195697;0.0652324;1;0.684069;19.2012;19.2012;0.0;1.43295;-2.088;100.49;283.355;0.261798;0.354643;1.40755;1.23821;0.61044;0.159185;-0.319552;-1.24894;-1.87428;0.861815;95.9271;94.3173;63.8541;15.0216;1.73701;0.176459;0.017674;-1.94377;-1.80755;-1.92572;-1.91837;-1.74904;-1.12127;-0.670011;-0.191274;0.73811;1.36346;1.53261;6.24741;2.56587;42.1623;-0.248799;-0.321771;-3.2166;100.0;0;0.0;0.210526;0.263158;0.105263;0;0;0.157895;0.0;0.0;0.0526316;8.1345;3.25477;0.341746;0.658254;0.323759;0;
mirtazapine_c0;629.625;425.237;1.48064;1.3096;0.421446;920.875;426.375;170.875;58.875;28.375;12.5;4.375;0.5;294.25;141.875;57.25;32.625;21.25;15.375;12.25;8.75;0.0;0.0;0.0;0.0;0.0;0.0;222.625;80.875;38.0;17.5;5.875;1.25;0.0558725;0.362956;0.854222;1.18343;2.16556;1.00268;0.401835;0.138452;0.0667275;0.0293954;0.0102884;0.00117581;0.0368766;0.0778713;0.118312;0.144058;0.691967;0.333637;0.134631;0.0767219;0.0499721;0.0361563;0.0288075;0.0205768;0.495633;0.383142;5.28106;3.63502;31.675;265.353;1.18519e-06;1.18519e-06;0;0.668965;9.94507;9.94507;0.0;2.4991;1.261;18.88;406.357;0.0443988;0.0464616;-0.751013;-0.0508891;0.893718;1.36762;1.80232;2.35361;2.48215;0.821834;0.00230182;0.0248855;0.250331;2.45012;20.0758;71.5252;96.1713;-2.81276;0.96525;0.691962;0.437391;-0.262771;-1.20738;-1.68128;-2.11598;-2.66727;-2.79581;-2.81103;;2.96017;82.3382;0.512999;1.22277;-1.8941;67.9698;0;0.0;0.05;0.2;0.6;0;0;0.0;0.0;0.05;0.05;7.40364;4.22563;0.8707;0.1293;0.0;0;
MOLI001285_c0;615.5;436.41;1.41037;1.39279;0.395252;1100.0;726.75;405.875;182.375;75.625;14.375;0.125;0.0;178.75;84.5;36.25;17.375;10.0;5.5;4.0;2.625;0.0;0.0;0.0;0.0;0.0;0.0;472.5;218.625;88.125;15.25;0.875;0.0;0.105273;0.2994;0.531394;1.9859;2.52057;1.66529;0.930032;0.417899;0.173289;0.0329392;0.000286428;0.0;0.0620083;0.122683;0.262661;0.339383;0.409592;0.193625;0.0830642;0.0398135;0.0229143;0.0126028;0.0091657;0.00601499;2.08621;0.827338;4.42826;0.673459;24.29;243.278;2.48597;0.276219;0;0.624865;9.79845;9.79845;0.0;3.01362;1.538;58.19;378.22;0.133338;0.153852;3.01361;3.01362;3.01362;3.01362;3.01362;3.01362;3.01362;2.0;99.9964;99.9996;100.0;100.0;100.0;100.0;100.0;-3.27813;-3.27813;-3.27813;-3.27813;-3.27813;-3.27813;-3.27813;-3.27813;-3.27813;-3.27813;-3.27813;;-0.448361;71.0642;0.0394558;0.961814;-2.2018;51.9343;0;0.0;0.0588235;0.176471;0.411765;0;0;0.0;0.117647;0.0588235;0.0;5.83473;1.34208;0.524278;0.397004;6.65272;0;
MOLI001285_c1;608.625;430.963;1.41224;1.38224;0.399717;1096.5;699.875;389.0;184.875;82.875;22.75;0.375;0.0;184.125;85.0;32.0;15.5;9.25;6.125;4.125;2.625;0.0;0.0;0.0;0.0;0.0;0.0;454.5;210.625;89.625;19.875;1.0;0.0;0.130627;0.366652;0.601461;1.85368;2.5443;1.62398;0.90263;0.428981;0.192302;0.0527888;0.000870144;0.0;0.0658107;0.136326;0.2795;0.354887;0.427241;0.197233;0.0742523;0.035966;0.0214636;0.0142124;0.00957159;0.00609101;2.58984;1.46774;4.89322;0.522437;24.29;243.278;2.45552;0.272835;0;0.618627;9.79845;9.79845;0.0;3.01362;1.538;58.19;372.773;0.135023;0.1561;3.01361;3.01362;3.01362;3.01362;3.01362;3.01362;3.01362;2.0;99.9964;99.9996;100.0;100.0;100.0;100.0;100.0;-3.19682;-3.19682;-3.19682;-3.19682;-3.19682;-3.19682;-3.19682;-3.19682;-3.19682;-3.19682;-3.19682;;-0.448361;69.6746;0.052654;0.959662;-2.22167;54.3402;0;0.0;0.0588235;0.176471;0.411765;0;0;0.0;0.117647;0.0588235;0.0;5.83473;1.34005;0.546868;0.407532;6.65272;0;
MOLI001285_c2;607.875;433.17;1.40332;1.39459;0.40021;1118.38;727.75;408.0;187.0;77.0;15.375;0.25;0.0;179.5;83.25;34.125;16.75;10.125;5.75;3.625;2.25;0.0;0.0;0.0;0.0;0.0;0.0;476.375;220.375;89.0;16.125;0.25;0.0;0.134143;0.366958;0.624718;1.89436;2.58184;1.68005;0.941892;0.431701;0.177759;0.0354941;0.00057714;0.0;0.0656691;0.113625;0.224412;0.314661;0.414387;0.192188;0.0787796;0.0386684;0.0233742;0.0132742;0.00836853;0.00519426;2.25641;0.91791;4.54767;0.689956;24.29;243.278;2.38877;0.265419;0;0.636159;9.79845;9.79845;0.0;3.01362;1.538;58.19;374.98;0.134335;0.155181;3.01361;3.01362;3.01362;3.01362;3.01362;3.01362;3.01362;2.0;99.9964;99.9996;100.0;100.0;100.0;100.0;100.0;-3.20056;-3.20056;-3.20056;-3.20056;-3.20056;-3.20056;-3.20056;-3.20056;-3.20056;-3.20056;-3.20056;;-0.448361;71.0966;0.00436155;0.933236;-2.20525;54.0722;0;0.0;0.0588235;0.176471;0.411765;0;0;0.0;0.117647;0.0588235;0.0;5.83473;1.34131;0.530415;0.410116;6.65272;0;
MOLI001285_c3;607.0;427.996;1.41824;1.37165;0.400787;1092.63;725.125;410.25;180.875;75.25;12.0;0.25;0.0;175.75;87.25;35.75;18.125;10.0;6.5;4.5;2.625;0.0;0.0;0.0;0.0;0.0;0.0;483.875;216.625;86.0;14.125;0.625;0.0;0.0808436;0.236056;0.418946;1.95515;2.55289;1.69423;0.958537;0.422609;0.175819;0.0280376;0.000584118;0.0;0.029864;0.0487833;0.148184;0.249387;0.410635;0.203857;0.0835288;0.0423485;0.0233647;0.0151871;0.0105141;0.00613323;2.1049;0.662069;2.10093;1.72568;24.29;243.278;2.51918;0.279909;0;0.669357;9.79845;9.79845;0.0;3.01362;1.538;58.19;369.806;0.135959;0.157353;3.01361;3.01362;3.01362;3.01362;3.01362;3.01362;3.01362;2.0;99.9964;99.9996;100.0;100.0;100.0;100.0;100.0;-3.44004;-3.44004;-3.44004;-3.44004;-3.44004;-3.44004;-3.44004;-3.44004;-3.44004;-3.44004;-3.44004;;-0.448361;69.2965;-0.0274116;0.915902;-2.18199;50.9859;0;0.0;0.0588235;0.176471;0.411765;0;0;0.0;0.117647;0.0588235;0.0;5.83473;1.34196;0.525612;0.401479;6.65272;0;
MOLI001285_c4;611.75;435.937;1.4033;1.39906;0.397675;1139.63;759.625;409.125;181.5;74.0;15.25;0.125;0.0;178.25;81.875;35.25;16.625;9.875;5.875;4.125;2.875;0.0;0.0;0.0;0.0;0.0;0.0;485.125;217.875;89.25;15.625;0.5;0.0;0.0695095;0.196584;0.34778;1.95601;2.6142;1.74251;0.938495;0.416344;0.169749;0.0349821;0.000286739;0.0;0.0405976;0.104035;0.260259;0.341227;0.408889;0.187814;0.0808603;0.0381362;0.0226523;0.0134767;0.00946237;0.00659499;2.09929;0.917293;2.76261;0.794365;24.29;243.278;2.63148;0.292387;0;0.633867;9.79845;9.79845;0.0;3.01362;1.538;58.19;377.747;0.133483;0.154045;3.01361;3.01362;3.01362;3.01362;3.01362;3.01362;3.01362;2.0;99.9964;99.9996;100.0;100.0;100.0;100.0;100.0;-3.43225;-3.43225;-3.43225;-3.43225;-3.43225;-3.43225;-3.43225;-3.43225;-3.43225;-3.43225;-3.43225;;-0.448361;68.7725;0.0257928;0.949657;-2.24606;49.8934;0;0.0;0.0588235;0.176471;0.411765;0;0;0.0;0.117647;0.0588235;0.0;5.83473;1.34172;0.523378;0.395527;6.65272;0;
MOLI001285_c5;598.875;425.332;1.40802;1.3773;0.406225;1010.13;665.0;384.5;180.5;72.75;14.5;0.125;0.0;162.125;71.625;29.75;13.25;5.875;4.0;2.25;1.375;0.0;0.0;0.0;0.0;0.0;0.0;445.125;214.5;89.375;17.5;0.625;0.0;0.112283;0.327638;0.586479;1.80204;2.37491;1.56348;0.903999;0.424374;0.171043;0.034091;0.000293888;0.0;0.0634548;0.125915;0.295891;0.457936;0.381173;0.168398;0.0699453;0.0311521;0.0138127;0.00940441;0.00528998;0.00323277;2.44538;1.09434;4.75335;0.538695;24.29;243.278;2.51959;0.279955;0;0.631978;9.79845;9.79845;0.0;3.01362;1.538;58.19;367.142;0.136811;0.158494;3.01361;3.01362;3.01362;3.01362;3.01362;3.01362;3.01362;2.0;99.9964;99.9996;100.0;100.0;100.0;100.0;100.0;-3.15219;-3.15219;-3.15219;-3.15219;-3.15219;-3.15219;-3.15219;-3.15219;-3.15219;-3.15219;-3.15219;;-0.448361;66.8035;0.0537247;1.0111;-2.14899;52.1848;0;0.0;0.0588235;0.176471;0.411765;0;0;0.0;0.117647;0.0588235;0.0;5.83473;1.34186;0.487901;0.403155;6.65272;0;
MOLI001285_c6;614.875;436.208;1.40959;1.39324;0.395654;1122.88;746.125;406.625;180.125;75.0;14.5;0.375;0.0;179.0;82.25;34.5;17.75;10.0;5.875;4.5;2.875;0.0;0.0;0.0;0.0;0.0;0.0;479.625;217.125;88.25;16.375;0.5;0.0;0.1115;0.311596;0.556779;1.96835;2.57418;1.71048;0.932182;0.412934;0.171936;0.033241;0.000859682;0.0;0.0612277;0.12844;0.252626;0.34583;0.410355;0.188557;0.0790908;0.0406916;0.0229249;0.0134684;0.0103162;0.0065909;2.17391;0.816901;4.4289;0.62696;24.29;243.278;2.47856;0.275395;0;0.626605;9.79845;9.79845;0.0;3.01362;1.538;58.19;378.018;0.1334;0.153935;3.01361;3.01362;3.01362;3.01362;3.01362;3.01362;3.01362;2.0;99.9964;99.9996;100.0;100.0;100.0;100.0;100.0;-3.26396;-3.26396;-3.26396;-3.26396;-3.26396;-3.26396;-3.26396;-3.26396;-3.26396;-3.26396;-3.26396;;-0.448361;71.1256;0.0382803;0.95488;-2.22334;52.5703;0;0.0;0.0588235;0.176471;0.411765;0;0;0.0;0.117647;0.0588235;0.0;5.83473;1.34203;0.525254;0.392287;6.65272;0;
MOLI001288_c0;396.875;298.066;1.3315;1.21924;0.436271;892.0;661.625;388.125;164.75;60.75;5.5;0.0;0.0;73.625;37.75;18.625;11.5;8.5;5.75;4.125;2.875;0.0;0.0;0.0;0.0;0.0;0.0;457.0;196.25;70.875;8.75;0.125;0.0;0.0581047;0.138292;0.153424;0.0;2.99262;2.21972;1.30214;0.552729;0.203814;0.0184523;0.0;0.0;0.105908;0.15497;0.173236;0.180935;0.247009;0.12665;0.0624861;0.038582;0.0285171;0.019291;0.0138392;0.0096455;3.26174;0.478261;1.87713;0.569699;15.115;173.145;1.09458;0.273646;0;0.891038;8.47718;8.47718;0.0;0.566775;0.178;58.19;239.876;0.195225;0.242583;0.566773;0.566775;0.566775;0.566775;0.566775;0.566775;0.566775;2.0;99.996;99.9996;100.0;100.0;100.0;100.0;100.0;-1.81789;-1.81789;-1.81789;-1.81789;-1.81789;-1.81789;-1.81789;-1.81789;-1.81789;-1.81789;-1.81789;;-0.400375;46.0448;0.165051;0.685382;-3.16047;86.6239;0;0.0;0.0833333;0.333333;0.0833333;0;0;0.0;0.166667;0.0833333;0.0;5.68071;1.34184;0.316171;0.525093;1.73861;0;
MOLI001288_c10;391.375;292.276;1.33906;1.20052;0.442402;847.625;630.5;376.125;167.875;67.5;10.375;0.625;0.0;89.25;44.5;18.625;9.625;6.625;4.25;2.5;1.125;0.0;0.0;0.0;0.0;0.0;0.0;432.25;196.625;71.875;8.125;0.25;0.0;0.114153;0.285649;0.547699;1.52201;2.90008;2.15721;1.28688;0.574371;0.230946;0.0354972;0.00213839;0.0;0.117233;0.216239;0.327088;0.459901;0.305362;0.152253;0.063724;0.0329312;0.0226669;0.014541;0.00855355;0.0038491;3.62416;1.07792;4.37272;0.347521;15.115;173.145;0.932954;0.233239;0;0.860823;8.47718;8.47718;0.0;0.566775;0.178;58.19;234.086;0.199093;0.248584;0.566773;0.566775;0.566775;0.566775;0.566775;0.566775;0.566775;2.0;99.996;99.9996;100.0;100.0;100.0;100.0;100.0;-1.47349;-1.47349;-1.47349;-1.47349;-1.47349;-1.47349;-1.47349;-1.47349;-1.47349;-1.47349;-1.47349;;-0.400375;46.8406;0.133091;0.731183;-3.06546;91.294;0;0.0;0.0833333;0.333333;0.0833333;0;0;0.0;0.166667;0.0833333;0.0;5.68071;1.34187;0.390863;0.545653;1.73861;0;
MOLI001288_c11;389.75;289.367;1.3469;1.18758;0.444246;806.5;558.25;318.0;141.875;55.5;11.125;0.25;0.0;92.5;38.625;14.375;6.75;4.75;3.25;1.75;1.125;0.0;0.0;0.0;0.0;0.0;0.0;374.75;168.625;65.75;12.625;0.25;0.0;0.146013;0.362423;0.684909;1.64083;2.78712;1.92921;1.09895;0.490294;0.191798;0.0384459;0.000863954;0.0;0.108404;0.264827;0.427299;0.548439;0.319663;0.133481;0.0496773;0.0233268;0.0164151;0.0112314;0.00604768;0.00388779;3.86087;1.64815;5.03089;0.246284;15.115;173.145;1.00926;0.252316;0;0.837518;8.47718;8.47718;0.0;0.566775;0.178;58.19;231.177;0.201094;0.251712;0.566773;0.566775;0.566775;0.566775;0.566775;0.566775;0.566775;2.0;99.996;99.9996;100.0;100.0;100.0;100.0;100.0;-1.32792;-1.32792;-1.32792;-1.32792;-1.32792;-1.32792;-1.32792;-1.32792;-1.32792;-1.32792;-1.32792;;-0.400375;44.3876;0.166426;0.854282;-2.92549;90.4818;0;0.0;0.0833333;0.333333;0.0833333;0;0;0.0;0.166667;0.0833333;0.0;5.68071;1.34191;0.409169;0.465779;1.73861;0;
MOLI001288_c12;400.5;297.77;1.345;1.20641;0.432322;878.875;625.125;361.5;169.625;67.375;11.0;1.0;0.0;91.25;44.125;19.375;12.0;7.75;5.125;3.25;1.875;0.0;0.0;0.0;0.0;0.0;0.0;417.875;192.5;72.75;10.625;0.375;0.0;0.152667;0.361409;0.624487;1.37794;2.95152;2.09935;1.21402;0.56965;0.226265;0.0369412;0.00335829;0.0;0.124995;0.20313;0.247718;0.305224;0.306444;0.148185;0.0650669;0.0402995;0.0260268;0.0172112;0.0109144;0.0062968;3.47742;0.916667;4.24838;0.399731;15.115;173.145;1.07128;0.267821;0;0.860516;8.47718;8.47718;0.0;0.566775;0.178;58.19;239.58;0.195419;0.242883;0.566773;0.566775;0.566775;0.566775;0.566775;0.566775;0.566775;2.0;99.996;99.9996;100.0;100.0;100.0;100.0;100.0;-1.44426;-1.44426;-1.44426;-1.44426;-1.44426;-1.44426;-1.44426;-1.44426;-1.44426;-1.44426;-1.44426;;-0.400375;49.2861;0.0900502;0.699097;-3.0367;92.433;0;0.0;0.0833333;0.333333;0.0833333;0;0;0.0;0.166667;0.0833333;0.0;5.68071;1.34178;0.392249;0.541168;1.73861;0;
MOLI001288_c13;397.25;297.575;1.33496;1.21508;0.435859;891.375;662.75;390.625;165.25;60.25;5.375;0.0;0.0;75.0;38.0;18.875;11.25;8.625;6.25;4.0;2.625;0.0;0.0;0.0;0.0;0.0;0.0;457.0;196.625;69.625;8.875;0.25;0.0;0.0563209;0.132906;0.145934;0.0;2.99546;2.22717;1.31269;0.555322;0.20247;0.0180627;0.0;0.0;0.102346;0.147523;0.150404;0.188775;0.252037;0.127699;0.0634294;0.0378056;0.0289843;0.0210031;0.013442;0.00882131;3.19205;0.477778;1.83273;0.610579;15.115;173.145;1.08226;0.270566;0;0.892531;8.47718;8.47718;0.0;0.566775;0.178;58.19;239.385;0.195547;0.243081;0.566773;0.566775;0.566775;0.566775;0.566775;0.566775;0.566775;2.0;99.996;99.9996;100.0;100.0;100.0;100.0;100.0;-1.83875;-1.83875;-1.83875;-1.83875;-1.83875;-1.83875;-1.83875;-1.83875;-1.83875;-1.83875;-1.83875;;-0.400375;46.1629;0.15527;0.679624;-3.15497;86.4886;0;0.0;0.0833333;0.333333;0.0833333;0;0;0.0;0.166667;0.0833333;0.0;5.68071;1.34139;0.322608;0.527556;1.73861;0;
MOLI001288_c1;397.75;297.223;1.33822;1.2114;0.435311;885.125;651.75;385.5;164.0;60.625;7.375;0.0;0.0;74.625;38.25;17.875;10.5;7.875;6.0;4.625;2.625;0.0;0.0;0.0;0.0;0.0;0.0;455.5;195.625;71.5;9.0;0.0;0.0;0.0508434;0.137839;0.126754;0.0;2.97798;2.1928;1.29701;0.551774;0.203971;0.024813;0.0;0.0;0.102212;0.148837;0.177823;0.172481;0.251074;0.128691;0.0601401;0.035327;0.0264953;0.0201869;0.0155607;0.00883176;3.39161;0.702381;1.8183;0.577312;15.115;173.145;1.09077;0.272693;0;0.888527;8.47718;8.47718;0.0;0.566775;0.178;58.19;239.033;0.195779;0.243439;0.566773;0.566775;0.566775;0.566775;0.566775;0.566775;0.566775;2.0;99.996;99.9996;100.0;100.0;100.0;100.0;100.0;-1.83401;-1.83401;-1.83401;-1.83401;-1.83401;-1.83401;-1.83401;-1.83401;-1.83401;-1.83401;-1.83401;;-0.400375;45.4188;0.171663;0.688198;-3.15856;86.2843;0;0.0;0.0833333;0.333333;0.0833333;0;0;0.0;0.166667;0.0833333;0.0;5.68071;1.34179;0.321375;0.524186;1.73861;0;
